,Poste,Cote,Nom,Titula,Entres,Buts,Moyenne,Match1,Match2,Match3,Match4,Match5,Match6,Match7,Match8,Match9,Match10,Match11,Match12,Match13,Match14,Match15,Match16,Match17,Match18,Match19,Match20,Match21,Match22,Match23,Match24,Match25,Match26,Match27,Match28,Match29,Match30,Match31,Match32,Match33,Match34,Match35,Match36,Match37,Match38,team,var
11,M,13.0,Hamouma Romain,19.0,8.0,4,5.203703703703703,5.5,5.0,,,5.0,4.5,5.0,,5.0,,,7.0,4.5,5.0,5.0,,4.5,,,5.0,6.0,5.0,,3.5,5.0,,3.5,5.0,8.0,5.0,5.5,5.0,5.0,5.5,4.0,,7.5,6.0,ASSE,1.0434472934472936
12,M,,Selnaes Ole,19.0,1.0,,5.7,5.0,5.5,5.5,5.0,4.5,5.0,7.0,7.5,5.5,,5.0,5.5,7.0,5.0,7.0,5.5,5.5,6.0,7.0,5.5,4.5,,,,,,,,,,,,,,,,,,ASSE,0.8263157894736842
13,M,,Dioussé Assane,2.0,5.0,,5.071428571428571,4.5,,,,5.5,,5.5,,,5.5,5.0,,,,,,,,5.0,,4.5,,,,,,,,,,,,,,,,,,ASSE,0.20238095238095236
14,M,32.0,Khazri Wahbi,32.0,,13,5.578125,7.0,5.0,4.0,5.5,4.0,6.0,,8.0,4.5,7.0,4.0,5.0,8.0,5.0,7.0,6.0,8.0,,7.0,6.0,5.0,5.0,5.0,,4.0,6.0,3.5,4.0,,,7.0,8.0,7.0,6.0,4.0,3.5,,3.5,ASSE,2.1791834677419355
15,M,,Camara Mahdi,,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSE,
16,M,16.0,Nordin Arnaud,11.0,14.0,3,5.28,5.0,,5.0,,,5.5,4.5,5.5,5.0,5.0,4.5,4.0,,,,,,5.0,4.5,,,5.0,,,4.5,5.0,,5.0,7.0,5.5,4.5,6.0,6.0,6.0,6.5,4.5,6.0,7.0,ASSE,0.6475000000000001
17,M,28.0,Cabella Rémy,34.0,,8,5.397058823529412,,7.0,4.5,5.0,,6.0,7.0,6.0,6.0,3.5,7.0,7.0,5.5,5.5,6.0,5.5,4.0,,6.5,5.0,4.0,6.0,5.5,3.5,4.5,5.0,3.5,4.0,6.0,6.5,5.5,5.5,6.0,4.5,8.0,3.5,,5.0,ASSE,1.375445632798574
18,M,8.0,Salibur Yannis,9.0,12.0,1,5.023809523809524,,,,5.0,4.0,6.0,6.5,5.5,4.0,6.0,4.5,4.5,4.5,5.0,7.0,5.0,4.5,4.5,,4.5,,4.0,,4.5,,,,,,,,,,4.5,,5.0,6.5,,ASSE,0.7869047619047619
19,M,,Rocha Santos Kenny,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,ASSE,
20,M,15.0,Aït Bennasser Youssef,11.0,2.0,,5.423076923076923,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,7.0,7.0,5.0,4.0,7.0,5.0,,4.5,6.5,,5.0,5.5,5.0,,ASSE,1.2019230769230769
21,M,10.0,Vada Valentin,3.0,9.0,1,5.208333333333333,,,,,,,,,,,,,,,,,,,,,,,5.5,5.0,,,5.0,4.5,7.0,6.0,4.5,,4.5,6.0,4.5,5.0,5.0,,ASSE,0.6117424242424243
22,M,24.0,M'Vila Yann,37.0,,,5.45945945945946,6.0,5.0,5.5,5.5,4.0,4.5,5.0,7.0,4.0,5.0,5.5,6.0,6.0,6.0,7.0,4.0,5.5,4.0,6.0,6.0,5.5,3.5,5.0,,5.5,6.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,4.5,5.0,6.0,5.5,ASSE,0.7969219219219219
23,A,5.0,Monnet-Paquet Kévin,16.0,7.0,1,4.6521739130434785,5.0,5.0,5.5,4.5,4.0,,4.5,5.0,3.5,,4.5,4.5,4.5,4.5,4.5,5.0,5.0,3.0,7.0,5.0,3.5,5.5,4.5,4.0,5.0,,,,,,,,,,,,,,ASSE,0.6462450592885376
24,A,8.0,Diony Lois,19.0,11.0,5,4.883333333333334,7.0,4.5,5.0,5.0,3.0,5.0,7.0,6.0,5.0,4.0,4.0,6.0,5.0,4.0,4.5,6.0,4.0,7.0,5.0,4.5,5.0,4.5,,4.5,4.5,5.0,4.5,,,4.5,4.0,4.5,4.0,,,,,,ASSE,0.9255747126436781
25,A,16.0,Beric Robert,12.0,11.0,9,5.0,,,4.0,4.0,4.5,,,,,3.5,,,,4.5,6.0,4.5,,4.0,6.0,,,,6.5,5.0,4.0,,5.0,3.5,7.0,6.5,5.5,4.5,,7.5,4.0,4.0,7.0,4.0,ASSE,1.5227272727272727
26,A,2.0,Abi Charles,,3.0,,4.666666666666667,,,,,,,,,,,,,,,,,,4.5,,,,,,,,4.5,,,,,,,,,,,,5.0,ASSE,0.08333333333333333
27,A,8.0,Ghezali Lamine,,6.0,1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,4.5,,4.0,4.5,4.0,ASSE,0.6
28,A,3.0,Gueye Makhtar,,5.0,1,5.2,,6.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.5,6.0,,,,,,,,,4.5,ASSE,0.575
0,G,2.0,Jakubech Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,
1,G,26.0,Maignan Mike,38.0,,,5.776315789473684,5.0,7.0,7.0,5.5,6.5,6.0,5.0,6.5,5.5,7.0,6.0,5.5,6.0,4.5,5.0,7.0,5.0,6.0,5.5,5.0,4.5,6.0,6.0,6.0,6.0,4.5,5.5,6.5,7.0,5.0,5.0,6.0,6.0,6.5,4.5,6.0,6.0,6.0,LOSC,0.5769914651493597
2,G,3.0,Koffi Kouakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,
3,D,13.0,Soumaoro Adama,20.0,,,5.7,5.5,5.5,6.5,6.0,5.5,6.0,4.5,,6.5,7.0,5.5,5.0,6.5,,,,,,,5.5,5.5,5.5,6.0,,,,,,,7.0,5.5,5.0,,,,,,4.0,LOSC,0.5894736842105263
4,D,,Ié Edgar,1.0,6.0,,4.928571428571429,5.0,5.0,,,,,,5.5,5.0,,,,,,5.0,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,LOSC,0.20238095238095236
5,D,14.0,Kone Youssouf,19.0,1.0,,5.425,,,,5.0,,,,,,,,,,5.0,,,,,,6.0,5.5,5.0,5.5,5.0,4.0,5.0,6.5,5.5,4.5,5.5,5.0,6.5,5.0,7.5,4.5,6.0,6.0,,LOSC,0.6651315789473684
6,D,7.0,Dabila Kouadio,8.0,4.0,,5.208333333333333,5.0,,,5.0,,,,6.5,5.5,5.0,5.0,,,4.5,5.0,6.5,5.0,5.5,4.0,,,,,,,,,,,,,,,,,,,,LOSC,0.5208333333333334
7,D,16.0,Zeki Celik Mehmet,34.0,,1.0,5.161764705882353,6.0,4.5,5.0,4.5,5.0,5.0,5.0,5.0,5.0,6.5,5.0,4.0,5.0,4.5,4.5,5.5,5.0,6.0,5.0,5.0,,5.5,6.0,5.0,,,6.0,5.0,5.0,4.0,5.0,5.0,5.5,7.5,4.0,5.0,6.0,,LOSC,0.5260695187165775
8,D,25.0,José Fonte,36.0,,3.0,5.527777777777778,,6.0,6.0,5.5,4.0,7.5,4.5,6.0,5.0,5.0,6.0,5.0,6.0,3.5,5.0,6.5,4.5,4.0,,5.5,6.0,5.5,7.0,6.0,5.5,5.5,6.0,6.0,4.5,5.5,6.0,7.5,6.0,6.0,4.5,6.0,6.5,3.5,LOSC,0.942063492063492
9,D,15.0,Gabriel,11.0,3.0,1.0,5.821428571428571,,,,,,,,5.0,,,,,,,,,,,,,,,,6.0,5.5,5.5,6.0,7.0,4.0,,,6.5,6.0,7.0,4.5,6.0,7.0,5.5,LOSC,0.831043956043956
10,D,7.0,Pied Jérémy,4.0,7.0,,4.954545454545454,,,,,,,,,,,5.0,,,,,,,4.0,,4.5,6.0,5.5,6.5,5.0,5.0,4.5,,,,,,,,,,,5.0,3.5,LOSC,0.7227272727272727
11,D,6.0,Reinildo,1.0,2.0,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,4.0,LOSC,0.33333333333333337
12,D,,Ballo-Toure Fode,18.0,,,5.194444444444445,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.5,5.0,6.5,6.0,4.0,3.5,,5.0,6.0,5.5,4.5,5.0,,,,,,,,,,,,,,,,,,,,LOSC,0.6217320261437908
13,M,33.0,Thiago Mendes,35.0,,,6.128571428571429,5.0,6.0,7.0,,6.0,6.5,5.5,5.5,6.5,5.5,5.5,6.0,7.0,,5.5,7.5,5.0,7.5,6.0,8.0,5.0,4.5,7.5,6.5,5.5,6.0,5.0,6.0,6.0,6.0,6.5,6.5,6.0,8.0,,6.0,7.5,4.5,LOSC,0.8726890756302523
14,M,8.0,Xeka,26.0,1.0,1.0,5.185185185185185,6.0,6.0,7.5,4.5,4.0,4.5,4.5,6.0,5.5,,5.5,5.0,5.5,3.5,4.5,5.0,4.5,6.0,,,6.0,4.0,6.0,6.0,4.5,,4.5,5.5,4.0,4.5,,7.0,,,,,,,LOSC,0.9451566951566952
15,M,2.0,Faraj Imad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,
16,M,4.0,Bahlouli Fares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,
17,M,13.0,Soumare Boubakary,5.0,13.0,1.0,5.166666666666667,,,,,4.5,,,,,5.0,,5.0,4.5,,,5.0,4.5,,4.5,4.5,5.0,5.0,,,,5.0,,,,,4.5,5.0,6.0,7.0,7.0,5.0,6.0,,LOSC,0.6470588235294119
18,M,32.0,Bamba Jonathan,35.0,3.0,13.0,5.4868421052631575,7.0,4.5,8.0,4.5,5.0,3.5,3.5,7.0,8.5,5.5,5.5,5.0,4.5,3.5,5.0,5.0,5.5,7.5,3.5,6.0,4.5,6.0,7.5,5.5,4.5,5.0,4.5,6.5,4.0,6.5,4.5,8.0,4.5,7.0,4.5,5.0,8.0,4.5,LOSC,2.020092460881934
19,M,14.0,Jonathan Ikone,34.0,4.0,3.0,5.0394736842105265,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.5,4.5,4.5,4.5,4.0,5.5,4.0,5.0,4.0,4.5,4.0,6.0,5.5,6.0,5.5,6.0,4.5,4.5,5.0,4.5,4.5,6.5,4.5,5.5,4.0,6.0,6.5,5.5,LOSC,0.5456970128022758
20,M,3.0,Zekaj Arton,,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,
21,M,11.0,Thiago Maia,10.0,14.0,,5.083333333333333,,5.0,5.0,5.0,4.5,5.0,5.0,,5.0,6.5,,,,3.5,5.0,,,5.0,7.0,6.5,4.5,,,5.0,4.5,5.0,,5.0,5.0,5.0,5.0,,,,5.5,5.0,,4.5,LOSC,0.5144927536231882
22,A,8.0,Luiz Araujo,6.0,19.0,3.0,4.74,,,4.5,4.5,,4.5,4.5,,,6.0,,4.5,4.5,4.5,,5.0,4.5,,4.5,6.0,4.0,,4.5,,5.0,4.5,5.5,5.0,4.0,3.5,,,5.0,5.0,,4.5,6.0,4.5,LOSC,0.3775
23,A,8.0,Rui Fonte,5.0,13.0,1.0,4.527777777777778,,,,,5.0,4.5,3.5,,,,4.0,4.5,4.0,5.0,,4.5,4.5,,,,,,,,,,4.5,,4.5,,,4.5,5.0,6.0,4.5,4.5,4.0,4.5,LOSC,0.27859477124182996
24,A,22.0,Rafael Leao,16.0,8.0,8.0,5.104166666666667,,,,,,,,4.5,,,6.0,3.5,5.0,4.5,4.0,,4.0,6.0,5.5,6.5,6.5,4.0,7.0,7.0,4.5,5.5,4.5,5.0,3.5,6.0,4.5,,4.5,6.0,4.5,,,,LOSC,1.129981884057971
25,A,49.0,Pepe Nicolas,37.0,1.0,22.0,5.9868421052631575,8.0,4.5,8.0,5.5,8.5,4.5,5.0,7.0,7.0,5.5,7.0,6.0,4.0,3.5,6.5,5.5,6.5,7.5,4.5,8.0,3.5,8.0,7.5,5.0,5.0,4.5,5.0,7.5,5.0,7.5,6.5,8.0,4.5,7.0,4.5,4.0,7.5,4.5,LOSC,2.276849217638691
26,A,,Mothiba Lebo,3.0,,1.0,5.166666666666667,7.0,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,2.583333333333333
27,A,16.0,Remy Loïc,14.0,12.0,7.0,4.961538461538462,,,4.5,2.5,4.5,5.0,4.5,5.0,5.0,4.0,,,,4.5,7.0,4.5,,,4.5,,,4.5,6.0,6.0,4.0,,4.5,4.5,,4.5,4.0,5.5,,6.5,6.0,6.0,5.5,6.0,LOSC,0.9384615384615383
28,A,,Benzia Yassine,2.0,,,6.5,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOSC,0.5
0,G,20.0,Costil Benoit,37.0,,,5.72972972972973,6.0,5.0,6.0,5.5,4.0,6.0,8.0,5.5,6.0,5.0,5.0,5.0,5.5,6.5,4.0,5.0,8.0,7.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,7.0,5.5,7.0,5.0,6.5,7.0,5.0,4.5,4.0,5.0,6.0,5.0,,FCGB,0.952702702702703
1,G,1.0,Poussin Gaetan,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,FCGB,
2,G,5.0,Prior Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,
3,D,10.0,Poundjé Maxime,28.0,2.0,,5.016666666666667,,3.5,4.5,4.5,4.0,,6.0,5.0,,,5.0,4.5,6.0,5.0,6.0,4.5,6.5,5.0,5.0,4.5,5.5,5.0,6.0,,,4.5,4.0,5.5,5.0,6.0,5.5,,5.5,3.5,5.0,5.0,5.0,,FCGB,0.560057471264368
4,D,9.0,Sabaly Youssouf,21.0,2.0,,4.891304347826087,,,,,5.0,5.0,,5.0,6.5,4.5,,,,5.0,5.5,4.5,,,,4.5,5.0,,,5.0,,5.0,,5.5,4.5,4.5,5.0,3.0,5.0,3.5,5.5,5.0,5.0,5.5,FCGB,0.47628458498023724
5,D,5.0,Lewczuk Igor,3.0,3.0,,4.666666666666667,4.0,4.5,,4.5,4.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,5.0,FCGB,0.5666666666666667
6,D,,Gajic Milan,1.0,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,
7,D,2.0,Carrique Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,
8,D,12.0,Koundé Jules,37.0,,,5.013513513513513,4.5,3.5,5.0,5.0,4.0,6.0,6.0,5.5,6.0,4.0,4.0,5.5,6.0,6.0,5.0,5.0,5.0,5.5,4.5,5.5,6.0,4.5,6.0,6.0,5.0,4.0,4.5,5.0,5.0,5.5,6.0,4.5,3.5,3.0,,5.5,4.0,6.0,FCGB,0.7289789789789789
9,D,,Baysse Paul,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,
10,D,10.0,Pablo,25.0,,1.0,5.44,4.0,,6.0,4.0,,5.5,7.0,5.5,,5.0,5.5,6.0,6.0,6.0,5.0,8.0,,6.0,5.0,,,,,6.0,,,4.5,5.5,5.0,6.0,6.0,,,3.0,5.0,5.0,,5.5,FCGB,0.9858333333333332
11,D,10.0,Palencia Sergi,22.0,3.0,,4.92,,4.0,5.0,5.0,4.0,6.0,5.5,,6.5,4.0,5.5,5.5,5.0,,4.0,,4.5,5.0,6.0,,5.0,4.5,6.0,5.5,4.0,,4.0,,5.0,,,3.0,,4.5,,,,6.0,FCGB,0.7433333333333333
12,D,,Lauray Alexandre,3.0,,,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,4.0,,,,FCGB,0.33333333333333337
13,D,3.0,Cissokho Till,1.0,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,FCGB,
14,D,10.0,Jovanovic Vukasin,15.0,1.0,,5.375,,,,,,,,,7.5,,,,,,,,6.0,,,4.5,6.0,4.5,6.0,5.5,4.5,5.0,,,6.0,6.0,6.0,,4.5,3.5,,,5.0,5.5,FCGB,0.9166666666666666
15,M,8.0,Plasil Jaroslav,16.0,7.0,,5.130434782608695,4.0,4.5,5.5,4.5,6.0,,,,,5.0,5.5,6.0,,5.5,5.5,,5.0,5.5,,5.0,5.0,,5.5,,,,5.0,,5.0,,5.0,5.0,,,5.0,5.0,4.5,5.5,FCGB,0.23221343873517783
16,M,,Vada Valentin,,2.0,,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,0.0
17,M,,Lerager Lukas,15.0,3.0,,5.055555555555555,6.0,4.5,5.0,4.5,4.0,6.0,5.0,5.5,6.0,4.0,5.0,,5.0,4.5,,5.0,6.0,,5.5,4.5,,5.0,,,,,,,,,,,,,,,,,FCGB,0.43790849673202614
18,M,11.0,Otávio,33.0,,,5.5,,,,,,5.5,7.0,6.0,7.0,5.0,4.5,6.0,5.5,5.5,5.5,5.5,6.0,4.5,5.0,5.5,5.5,5.0,6.0,6.0,5.0,5.5,5.0,5.0,6.0,5.5,6.0,3.5,4.5,6.0,5.0,6.0,5.5,6.5,FCGB,0.515625
19,M,8.0,Youssouf Zaydou,7.0,4.0,,4.5,4.0,,,,,,,5.0,5.0,,,,,,,5.0,,,,,,,,,,,,,,3.5,5.0,4.5,4.5,4.5,4.5,4.0,,,FCGB,0.25
20,M,7.0,Tchouameni Aurelien,8.0,2.0,,5.0,4.5,5.0,5.5,,,,6.0,4.5,,,,,4.5,,,,,,,,,,,4.5,6.0,4.0,,5.5,,,,,,,,,,,FCGB,0.5
21,M,9.0,Basic Toma,16.0,7.0,2.0,4.804347826086956,4.5,,,5.5,,,,,,5.5,,,,,,,5.0,5.0,,4.5,5.0,4.5,5.0,4.5,6.5,4.0,6.0,,5.0,5.0,5.5,4.5,4.5,4.5,4.0,4.0,3.5,4.5,FCGB,0.47134387351778656
22,M,7.0,Adli Yacine,2.0,5.0,,4.571428571428571,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,5.0,,,,,,4.5,,5.0,4.5,4.0,,FCGB,0.20238095238095236
23,M,,Lottin Albert,,2.0,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.5,,,FCGB,0.125
24,M,1.0,Benrahou Yassine,1.0,3.0,1.0,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.0,4.5,4.5,,FCGB,0.0625
25,M,1.0,Trichard Driss,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,FCGB,
26,M,8.0,Sankharé Younousse,17.0,5.0,1.0,4.954545454545454,5.0,4.0,6.0,4.5,6.0,6.0,4.0,,5.5,5.0,4.5,5.0,,4.5,5.0,5.0,,5.0,5.5,,,5.0,,5.0,,,,4.0,5.0,3.5,,,,,,,,6.0,FCGB,0.49783549783549785
27,A,,Laborde Gaetan,1.0,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCGB,
28,A,13.0,Kamano Francois,29.0,8.0,10.0,5.0675675675675675,5.0,5.0,7.5,4.5,4.0,7.0,7.0,5.0,8.0,5.0,5.5,4.5,3.5,4.5,6.0,6.5,,5.5,4.0,5.0,4.5,5.0,4.5,5.0,5.5,4.5,4.5,4.5,6.0,4.5,7.0,3.0,4.5,4.0,4.0,4.5,4.0,5.0,FCGB,1.28003003003003
29,A,12.0,de Preville Nicolas,14.0,9.0,3.0,4.826086956521739,,3.0,5.0,4.0,4.5,6.0,,4.5,,,,4.5,5.0,,,6.0,5.0,5.0,,,,,5.0,4.0,4.5,4.0,4.0,6.0,6.0,4.5,6.5,,4.0,6.0,4.0,,,,FCGB,0.809288537549407
30,A,8.0,Kalu Samuel,14.0,7.0,3.0,5.095238095238095,,5.5,5.0,5.0,6.5,5.0,5.5,,5.0,5.0,5.0,,4.5,4.5,4.5,,6.0,3.5,7.0,4.5,6.0,,,,,4.0,,5.0,,,,,,,,,5.0,5.0,FCGB,0.6404761904761905
31,A,7.0,Cornelius Andreas,6.0,14.0,3.0,4.775,,,,,4.5,6.0,4.5,4.5,4.5,,5.0,6.5,4.5,4.5,6.5,4.0,4.5,4.5,4.0,4.5,6.0,4.0,5.0,4.0,4.0,,,,,,,,,,,,,,FCGB,0.6703947368421053
32,A,9.0,Karamoh Yann,13.0,9.0,3.0,4.7727272727272725,,,,,,6.5,4.5,4.5,7.0,4.5,5.0,5.5,,5.0,5.0,5.0,6.5,,4.5,4.0,4.0,4.0,3.5,,,4.5,4.5,4.0,,4.5,,3.5,,,,,5.0,,FCGB,0.8506493506493504
33,A,8.0,Maja Josh,3.0,4.0,1.0,4.571428571428571,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.5,4.5,4.5,4.0,,,,4.5,6.0,,,,,,FCGB,0.4523809523809524
34,A,13.0,Briand Jimmy,28.0,7.0,7.0,4.771428571428571,,5.0,4.0,4.0,7.0,,4.5,4.0,5.0,3.0,3.5,5.0,4.0,4.0,6.0,7.0,5.5,4.5,5.0,5.0,4.5,4.0,,4.0,7.0,4.0,4.0,6.0,5.0,4.0,5.5,4.0,4.0,7.0,4.0,4.0,4.5,5.5,FCGB,1.1226890756302523
0,G,20.0,Lecomte Benjamin,37.0,,,5.5675675675675675,6.0,5.5,6.0,7.0,4.5,6.0,4.5,7.0,5.0,6.0,7.0,6.0,5.0,6.0,4.5,6.0,5.0,5.5,5.0,6.5,,5.5,6.0,5.5,6.0,4.0,6.0,6.0,6.0,6.0,5.5,5.0,5.0,5.0,4.5,7.5,3.5,5.0,MHSC,0.7522522522522523
1,G,7.0,Bertaud Dimitry,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,MHSC,
2,D,13.0,Congré Daniel,37.0,,2,5.081081081081081,4.0,6.0,5.0,6.0,4.5,6.0,4.5,6.0,6.0,6.0,7.0,5.5,5.0,5.0,5.0,5.0,2.5,5.0,4.5,5.0,5.5,5.5,4.5,4.5,5.5,5.0,6.0,4.0,4.5,6.0,4.0,5.0,5.5,4.0,6.0,4.0,,5.0,MHSC,0.7432432432432432
3,D,19.0,Hilton,37.0,,(-1),5.388888888888889,5.0,5.0,5.5,6.0,5.5,6.0,4.0,,,6.0,6.0,6.0,4.5,5.0,5.5,5.0,3.0,4.5,5.0,5.5,5.5,7.0,5.5,4.5,6.0,4.5,6.5,5.0,4.5,8.0,4.5,6.0,6.0,5.0,5.5,6.0,6.0,5.0,MHSC,0.8015873015873015
4,D,16.0,Pedro Mendes,31.0,,1,5.338709677419355,6.0,6.0,5.5,7.0,5.5,5.5,5.0,6.0,5.5,5.5,5.0,,,5.5,6.0,,4.5,4.0,4.0,4.0,5.0,5.5,5.5,4.5,5.5,,,,,5.5,4.5,6.0,5.0,6.0,5.5,6.0,5.5,5.0,MHSC,0.47311827956989244
5,D,,Poaty Morgan,1.0,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSC,
6,D,14.0,Aguilar Ruben,29.0,,1,5.275862068965517,3.0,5.0,5.0,6.0,,6.5,4.5,6.0,6.0,6.0,6.5,7.0,4.5,5.0,5.5,4.5,4.0,5.0,7.0,5.5,4.5,5.0,,4.5,,5.0,,,4.0,5.5,4.5,7.0,5.5,,,,,5.0,MHSC,0.956896551724138
7,D,6.0,Cozza Nicolas,11.0,1.0,,4.708333333333333,,,,,,,4.0,6.0,5.5,,,6.0,4.0,,,5.0,3.5,,,,,,,,,4.0,7.0,5.0,3.0,,,,,,,,3.5,,MHSC,1.5208333333333335
8,D,16.0,Le Tallec Damien,31.0,5.0,3,5.361111111111111,3.5,5.0,4.5,5.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,5.5,4.5,5.0,5.0,5.5,4.0,6.0,3.5,6.5,5.0,5.5,5.5,4.5,5.0,4.5,5.5,,,5.5,5.5,5.0,5.5,6.0,4.5,6.0,5.0,5.0,MHSC,0.8658730158730161
9,D,1.0,Passi Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSC,
10,D,8.0,Suarez Mathias,7.0,3.0,,4.6,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.5,4.5,4.5,,,,5.0,5.0,5.0,4.0,5.0,4.5,,MHSC,0.26666666666666666
11,D,8.0,Ambroise Oyongo,25.0,1.0,2 / (-1),4.865384615384615,,5.5,5.5,7.0,4.5,5.5,,7.0,4.0,,6.0,5.5,,4.5,4.0,,2.5,4.5,5.0,4.5,,,,,4.5,,4.5,4.5,4.5,,,5.0,5.0,3.5,4.5,5.0,5.0,5.0,MHSC,0.8911538461538463
12,D,7.0,Ristic Mihailo,3.0,7.0,1,4.9,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,4.5,,,,5.0,6.0,4.0,,,,,5.5,5.0,5.0,MHSC,0.3777777777777777
13,M,10.0,Lasne Paul,18.0,17.0,2,5.1,5.0,4.5,5.5,5.0,5.5,5.0,6.5,5.0,5.0,5.0,5.0,8.0,5.0,4.0,,,5.0,4.5,5.0,5.0,5.0,6.0,5.0,4.5,5.5,3.0,7.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,4.5,,6.0,MHSC,0.7176470588235295
14,M,22.0,Skhiri Ellyes,35.0,2.0,3,5.594594594594595,4.5,7.0,5.5,5.5,5.5,6.5,5.0,7.0,5.5,5.5,5.5,6.0,5.0,4.5,5.0,5.5,4.5,4.5,5.5,6.0,5.5,7.0,5.0,4.5,5.5,4.5,5.0,7.0,4.0,6.0,5.0,7.0,6.0,7.5,6.0,6.0,6.0,,MHSC,0.7616366366366365
15,M,4.0,Dolly Keagan,2.0,1.0,,4.166666666666667,3.5,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSC,0.33333333333333337
16,M,5.0,Píriz Facundo,,7.0,,4.916666666666667,,,,,5.0,,,,,5.0,,,4.5,,5.0,,,,,,,,,,4.5,,,,5.5,,,,,,,,,,MHSC,0.1416666666666667
17,M,7.0,Junior Sambia,8.0,22.0,,4.85,5.0,4.5,5.0,5.5,5.0,5.5,4.0,5.0,,5.0,5.5,5.0,5.0,5.0,4.5,4.5,5.0,4.5,4.5,4.5,5.0,4.5,5.5,4.5,4.5,,,4.5,,,,,4.5,5.0,,4.5,5.5,5.0,MHSC,0.15775862068965515
18,M,22.0,Mollet Florent,31.0,1.0,6,5.5625,,6.0,6.0,5.5,,,5.5,8.0,3.5,,7.0,6.5,5.0,5.5,6.0,5.0,6.0,5.0,4.5,5.0,4.5,5.0,4.5,,5.5,4.5,5.5,5.5,6.5,5.0,4.0,5.0,7.0,6.5,6.5,5.5,7.0,,MHSC,0.9637096774193549
19,M,1.0,Ammour Yannis,,2.0,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSC,
20,M,1.0,Boutobba Bilal,,2.0,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.5,,,,,,,,,,,MHSC,0.125
21,M,1.0,Sanson Killian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSC,
